"NOGA";"Canton";"1995 Q3";"1995 Q4";"1996 Q1";"1996 Q2";"1996 Q3";"1996 Q4";"1997 Q1";"1997 Q2";"1997 Q3";"1997 Q4";"1998 Q1";"1998 Q2";"1998 Q3";"1998 Q4";"1999 Q1";"1999 Q2";"1999 Q3";"1999 Q4";"2000 Q1";"2000 Q2";"2000 Q3";"2000 Q4";"2001 Q1";"2001 Q2";"2001 Q3";"2001 Q4";"2002 Q1";"2002 Q2";"2002 Q3";"2002 Q4";"2003 Q1";"2003 Q2";"2003 Q3";"2003 Q4";"2004 Q1";"2004 Q2";"2004 Q3";"2004 Q4";"2005 Q1";"2005 Q2";"2005 Q3";"2005 Q4";"2006 Q1";"2006 Q2";"2006 Q3";"2006 Q4";"2007 Q1";"2007 Q2";"2007 Q3";"2007 Q4";"2008 Q1";"2008 Q2";"2008 Q3";"2008 Q4";"2009 Q1";"2009 Q2";"2009 Q3";"2009 Q4";"2010 Q1";"2010 Q2";"2010 Q3";"2010 Q4";"2011 Q1";"2011 Q2";"2011 Q3";"2011 Q4";"2012 Q1";"2012 Q2";"2012 Q3";"2012 Q4";"2013 Q1";"2013 Q2";"2013 Q3";"2013 Q4";"2014 Q1";"2014 Q2";"2014 Q3";"2014 Q4";"2015 Q1";"2015 Q2";"2015 Q3";"2015 Q4";"2016 Q1";"2016 Q2";"2016 Q3";"2016 Q4";"2017 Q1";"2017 Q2";"2017 Q3";"2017 Q4";"2018 Q1";"2018 Q2";"2018 Q3";"2018 Q4";"2019 Q1";"2019 Q2";"2019 Q3";"2019 Q4";"2020 Q1";"2020 Q2";"2020 Q3";"2020 Q4";"2021 Q1";"2021 Q2";"2021 Q3"
"15";"ZH";1090.13487987196;1074.27138640351;1048.38723544045;1035.31816106428;1012.02953413839;1010.81741252977;1011.05556999608;1010.26125365837;995.391138502715;947.363438656035;944.367786468056;932.77500498144;921.808498099314;883.909464782319;841.207836076818;828.444336821799;820.636914075603;820.455490908608;798.672556984708;783.729711409102;784.192934194106;757.001517034916;741.713635258586;709.756991944703;694.458883391726;682.610515224886;666.513742578386;629.814160529226;608.512354088008;575.408429606058;552.380463497274;530.587834211613;493.923847164358;468.206343987212;443.412528936121;413.582203744898;392.398781828903;361.004258368419;332.845874394294;324.716664722159;296.01209311197;272.749061508211;256.081448625127;236.303131259538;235.978632463721;241.334530923897;233.126320186836;228.041931522649;223.324235960282;209.920000339646;208.381023681546;201.807848212281;201.042357501413;178.505469755386;190.062187120415;159.518163137542;164.006815442927;167.400105796307;169.656178415034;168.349430599963;161.290466565495;152.514551539473;168.864392926599;168.493717511504;160.338966694455;152.499999999911;152.44985698344;167.133949223947;164.756770739266;171.999999999987;180.321865086139;182.131420993351;182.273339634256;178.399999999957;171.922066543148;174.602711607421;170.181789128588;167.299999999919;171.483342343018;177.44594715675;182.727465732659;190.100000000052;181.90269395625;187.754147683285;199.933764947381;205.199999999671;212.418536289599;222.601853255771;243.715462032422;252.899999999829;269.605439549707;285.082375046974;299.370425230965;320.599999999933;335.799166412991;359.853311598753;390.620874803026;423.499999999934;420.946474776079;415.812859696653;413.617957000986;411.848088412801;408.03274318236;412.973764681834;409.556888927158
"16";"ZH";5879.78786744503;5843.84416925792;5772.71083709659;5781.27295977241;5737.40409763525;5700.06937650951;5656.2697530439;5658.75513377735;5677.75468620118;5556.29458376112;5472.9836857728;5470.22131835366;5485.14813605272;5412.51979101271;5269.17309230131;5275.36635363426;5301.54576710582;5268.74499826431;5206.32784055635;5163.00844548434;5187.08024942053;5124.9702055159;5068.25610455121;5044.60395990317;5066.34802946158;5007.81264864358;5000.7545394323;4985.91082529312;5009.96644428823;4970.50679939946;4931.07471556884;4944.37503195326;4964.26263296701;4933.20095015536;4897.35695108896;4881.44594866784;4904.51769777172;4895.89510091125;4873.8413050348;4862.23337803241;4887.06504801001;4862.84911521258;4801.31122508268;4834.62175819263;4894.58289974233;4842.58272015032;4865.55994545447;4828.77291854763;4865.44427481013;4822.31632508802;4772.10912452906;4800.9350763787;4880.01782338478;4802.04993002574;4721.41558617675;4672.18008295515;4632.14890163893;4560.04610632656;4450.3184934961;4328.5121154795;4264.00806262012;4155.95927743471;4021.25727089441;3972.85708875671;3955.64779837623;3887.80000000001;3844.2090953956;3871.070581039;3914.71873750409;3863.49999999998;3812.3520003439;3768.51826660719;3750.88379734481;3727.70000000002;3687.12571047079;3658.1084961813;3689.27698922071;3686.29999999997;3652.57119748355;3650.86051934004;3623.12224013938;3610.09999999998;3578.74537264816;3561.37869516118;3604.86078976167;3563.00000000003;3518.54466319831;3508.69588111631;3522.43004089295;3513.90000000004;3457.57480892757;3470.20516043669;3497.36083359696;3473.00000000003;3455.64430761758;3475.93040842601;3489.54623108251;3498.00000000002;3453.39825255433;3415.19776641758;3434.55381631276;3437.42250715626;3394.9342113511;3353.26815177498;3424.61389389963
"17";"ZH";1618.80027497273;1611.0283382441;1592.89855814312;1597.3270260375;1587.68248150707;1579.94059132942;1570.27861790172;1573.15381212601;1580.38715662952;1548.85284441473;1528.01123563279;1529.39995717379;1535.6487660482;1517.76509750005;1480.41978163727;1484.25150714602;1493.55697535344;1486.67735058542;1471.97955213786;1462.46473301842;1471.17420867763;1455.58960367074;1440.72275920498;1433.31183831639;1435.65325125941;1411.66417718242;1395.67567256002;1373.66039274039;1360.35046072169;1329.22571197325;1299.57646153493;1285.23253957293;1273.021538331;1246.7872467641;1219.04090261372;1196.62546413598;1184.85516298145;1164.34878155498;1140.26027749947;1119.22931441192;1108.48397660444;1084.51378940024;1050.5458409853;1042.97909085272;1043.00276137784;1012.48921640883;1003.19460404315;977.21110628703;970.598933803798;940.464643417324;906.020381149875;894.066324418421;899.600115416539;868.440070425838;846.234351159584;839.356542986768;839.039706076939;831.68510046926;814.069042144178;792.457259592811;785.554094497488;765.225927041019;735.567429442892;727.31671742912;724.442298257415;703.100000000179;682.143042547738;678.472053861274;681.205943488277;663.500000000096;655.727327776581;655.048273595683;662.143415565565;663.799999999974;652.10100399251;638.28881404888;638.774203438152;630.499999999954;617.435684193428;615.29952742153;606.690191236413;601.500000000199;589.269849077794;579.980913639038;587.556394141904;572.699999999953;559.211014801765;556.716686407156;561.552558126909;560.400000000135;545.41575728163;548.287764163093;553.374918689185;541.700000000117;528.484253150196;523.714530225877;516.676079238924;509.300000000053;502.806097777614;497.244203097955;500.062395268228;500.480069438209;494.293880457772;488.227407003763;498.61516757097
"18";"ZH";8245.53100163762;8197.8628496498;8099.5253660212;8114.05742793911;8055.8786600443;8007.19024169828;7949.40064469568;7955.90392915129;7984.85912177474;7816.51763374663;7702.4307939477;7701.39942174474;7725.05229009871;7625.8450257952;7427.59495207333;7438.98842311057;7478.27192100312;7435.17241784354;7352.24251228021;7295.69618972926;7331.93034393542;7244.49980989193;7160.72159381178;7114.8443664292;7118.51238246143;6988.00763559605;6898.0702576187;6777.3763032447;6701.0101886552;6534.05676226717;6374.78953101352;6293.42094034511;6222.6854104455;6080.10588893821;5929.114698136;5805.44273435823;5737.03726817864;5626.15501560909;5499.99826920423;5398.37040746048;5364.30397609714;5284.75479437628;5183.36350892084;5235.4466495423;5335.7700352098;5281.00652943386;5325.37694182622;5280.90110769405;5336.01623497052;5277.25826449099;5207.46913800115;5250.63690916543;5368.84547559743;5273.50999954892;5183.60179534561;5144.20654207923;5122.65907285817;5061.2889142337;4955.08929296954;4832.89333529427;4786.91044963115;4670.9311737366;4502.77339923104;4440.10257999662;4402.44146218364;4269.49999999984;4138.31653548322;4092.67806588082;4074.89219649622;3945.89999999983;3857.76007325942;3799.37671034973;3777.43169118664;3727.80000000019;3613.29103158459;3492.78087477423;3451.54627694802;3374.10000000004;3282.74757887726;3254.41883651938;3197.64175681948;3160.00000000009;3085.51648938878;3025.81558874916;3052.58095128922;2966.59999999965;2889.90090145832;2871.30689516156;2892.05307368793;2884.30000000027;2808.15031903862;2824.15578447775;2851.9766143506;2794.3000000001;2727.8822738159;2703.04833700804;2664.68645871491;2622.00000000037;2588.56781537984;2559.93383177476;2574.44256900323;2576.59285699398;2544.74485482099;2513.51317723133;2566.99188959579
"19";"ZH";6.41875611501336;6.60979052319825;6.76648941944396;6.84855007519567;7.17154816044287;7.37392815593868;7.52545717297686;7.64874965950229;7.94178720200551;8.13806578867776;8.24720654505657;8.51116447347544;8.77968516363226;8.90220342141708;9.16397727691868;9.39497713234896;9.55786727863109;9.66634105415727;9.84595788950185;10.0076677319131;10.230350510267;10.4304786868959;10.6830789799522;10.7882230301061;10.8804687538207;10.7886682022418;10.5804944920951;10.4238151783332;10.2259585444586;9.92901336541203;9.67731898879378;9.46723539711227;9.22963131991256;9.06935852858;8.80142939183203;8.63209539251372;8.43033433915311;8.209703691747;7.99768067571165;7.73074196294531;7.71482771485529;7.52969467338065;7.41547491735785;7.4908674298948;7.44953671899122;7.38862311041367;7.28483199220627;7.27854723932879;7.26599104018587;7.24755154744627;7.3892740750916;7.56073403764365;7.49588253143689;7.10647998447977;6.30348669831493;5.28208284442353;4.14400169797932;2.96338940201996;2.0087765059326;1.12570370151485;0;0;0;0;2.7186135117585;5.89999999999932;10.900346474915;16.6254936095154;22.2001404198123;26.6999999999994;28.9788820865634;29.912425270499;29.8455269272753;29.4999999999997;29.3391570639975;29.2000743406309;29.3504008414516;29.5999999999997;30.2310896769052;31.0471604892654;31.8592116822796;32.5000000000008;32.7509868366358;32.9457952442487;32.8645093895632;32.7999999999996;32.8205781869233;32.7690922775364;32.7982635581098;32.8999999999996;33.0570760618747;33.3625210316285;33.6907190299765;34.1000000000005;34.5852888319632;35.2178296290275;35.9000995473269;36.7000000000005;36.7964489053844;36.4048839084943;35.7539478630556;35.8747284818913;36.1864001722411;36.7056439541517;37.5400712201062
"20";"ZH";3961.71885130038;3968.6926690384;3982.29911519987;3923.90574151763;3997.89065817571;3996.58793999049;3973.95269955851;3939.76583816056;4011.23887719709;4024.48321094253;3982.85355154457;4033.96951281661;4087.35569444055;4052.37848189465;4103.00610326356;4134.90111231889;4124.70006356578;4080.27375284674;4077.42619307846;4064.1267674077;4090.36117219478;4108.16902379882;4166.55585925401;4154.79355949289;4167.06624125216;4115.46877834474;4061.48978361432;4081.94097424569;4099.75889161995;4060.98198367195;4034.44177590647;4023.74782560403;3991.80319465627;4006.4951889993;3960.00882498699;3975.0995430443;3970.33452352578;3952.00839432652;3934.77906111485;3874.24119239748;3949.09432485083;3896.27793075992;3850.63111188717;3899.64702558078;3871.15305879391;3836.81646051182;3795.7551325383;3815.5176866937;3815.68328568772;3777.35499026369;3778.61190854052;3809.97835405306;3781.11065695862;3717.89352001556;3662.12593311651;3632.42617684239;3606.77638853964;3554.06120717421;3561.01527520771;3503.90944510336;3382.21474657448;3277.33531373705;3144.73882320917;3080.16358607828;3081.45129573827;3086.70000000003;3096.72929461931;3072.47412108694;3059.13052540076;3082.19999999995;3102.06726327986;3192.97909756407;3197.19246529982;3238.20000000006;3303.92459451796;3283.25831132187;3316.46064568229;3254.39999999997;3218.96321150011;3200.12218714646;3182.86402559135;3165.60000000006;3125.66587375894;3192.5705675465;3174.06497234483;3196.89999999999;3255.04496500216;3245.57257121836;3251.41337018559;3254.99999999993;3228.90010910805;3241.08642762197;3221.87548812703;3208.40000000004;3194.61407992225;3228.14076099095;3249.61842947199;3295.40000000009;3304.06042841431;3268.90066572353;3210.45122037915;3221.29646428409;3249.28237404918;3295.90678709845;3370.83244410735
"21";"ZH";226.772669545339;227.489882313092;230.227148051893;227.361815878784;231.433151461462;230.358733384134;228.401226335155;226.319760194934;231.606812580072;233.227584455176;230.79796279613;235.455872638015;240.644595685214;236.096435526201;239.396061766392;242.289949359255;242.037648101434;238.965286597233;239.124476690849;238.231822330414;240.388118355356;241.834137668278;246.247051714834;244.060999276466;242.369495052577;234.322167894339;222.718150097519;216.652499830593;208.96764622945;195.667735585478;184.217654339275;174.980910187332;163.721079527851;157.013303276601;143.567387386654;136.50314494046;127.803956247228;118.358870967753;109.949595422422;100.009343765647;110.023955679838;112.801273910221;126.128994351105;156.064402196376;182.266418845448;206.534182606818;228.787511777847;255.43057967754;279.60354073792;300.267091303404;328.675920493462;360.714909413417;381.609761203898;394.000000000002;396.741290265033;396.491751153862;392.011283338404;381.64738192498;380.623182688148;370.376271990966;366.290623288089;360.754200828671;355.183316207929;355.143492567006;351.273222673852;344.899999999995;362.659366370522;364.281052311682;366.717658638468;361.799999999997;363.004300394327;363.074340899129;360.20633180224;351.299999999995;349.182134961436;345.923885157798;343.636231004731;340.699999999997;347.172761649238;354.09266037729;358.898380059294;371.100000000008;388.669009174694;407.320438723697;427.634497906634;427.799999999992;442.131680725419;442.986950487472;441.618524067351;437.700000000004;439.313817333044;447.329154445176;456.295589038529;465.200000000002;478.146506810706;493.376579931026;503.097422264783;523.399999999986;524.879509943248;527.124202087381;527.845625800723;528.079792842102;527.681235807027;520.14886264265;510.73960516176
"22";"ZH";3151.51973713132;3114.24195209172;3083.67277714817;3069.39021307717;3025.40616340215;2965.13081193332;2904.59735504876;2902.34100015703;2864.36728877786;2816.01967177487;2733.3954118222;2757.33249969634;2727.4982152029;2666.90853161642;2626.64876109037;2611.83941465227;2564.74788737156;2517.79739145795;2467.96716437443;2465.99859762116;2455.06107495791;2368.68625129952;2350.54185162952;2312.60015098228;2299.21879365853;2257.83555888156;2240.54578166869;2231.65404227065;2305.81149269341;2261.76620968509;2256.04753264186;2309.34941588187;2327.70064110624;2265.69686048856;2289.55000664333;2328.664363946;2322.25304891559;2269.62751129207;2297.96396648578;2311.81358342225;2318.5292636263;2262.43188441793;2270.42753816105;2248.10276495199;2286.19739927915;2221.8574245108;2251.9855996841;2197.4416317214;2208.87139113764;2181.28296460377;2156.38544497217;2158.78470743278;2189.16493941827;2140.7085046967;2140.23753371447;2125.0361810076;2166.09245362659;2184.92309995152;2191.99009615435;2228.92487719022;2257.27075692313;2220.93530139592;2219.884003754;2242.44807884846;2252.47279473994;2249.20000000017;2244.4449436164;2206.06130169817;2182.86029669038;2147.70000000006;2136.69083502063;2141.50121102501;2092.61995677079;2110.50000000004;2116.45160537197;2094.10296398456;2076.64225095893;2017.50000000017;2050.47645241772;1989.64245764236;1990.32003111235;1954.30000000007;1931.41170337398;1890.62102727108;1877.09233708768;1847.20000000008;1803.46362099011;1882.22700083842;1893.71246361325;1852.60000000008;1837.36028385287;1847.09691104914;1855.0734711339;1834.20000000004;1770.93095535895;1739.5267358199;1697.70001203352;1678.80000000008;1661.33715617647;1652.83148792601;1649.45202402596;1637.05153503239;1634.77575569889;1648.85457494241;1669.56918362531
"23";"ZH";2375.55785786794;2353.07586684906;2334.34443223314;2329.30229926825;2302.38445642352;2263.14790277341;2223.38658438925;2227.32855936891;2204.17098579056;2173.21993869763;2116.48474484989;2140.27747275523;2123.43491749617;2083.29197462199;2058.60829369831;2053.07123026911;2023.13433920763;1993.36401054634;1961.43936465744;1965.77088505628;1963.29477600294;1903.43604647063;1894.0268757024;1868.16609928499;1858.51643914;1824.03346538601;1801.94825970253;1782.65600297895;1824.2071742497;1776.20703327431;1758.66819351559;1786.31070121853;1787.72350210434;1728.38060116262;1733.55124892033;1750.19165549839;1732.61186654846;1680.5541690509;1690.4747108318;1690.89747911432;1688.28589782076;1641.88489499309;1649.25879695332;1637.16299767947;1672.47534660683;1630.68709509653;1658.7457624649;1622.23640221909;1635.4499783741;1619.48929519999;1606.12322646185;1613.48139132273;1641.43469250249;1608.29149530336;1608.10729364373;1595.24580303219;1624.56540571174;1638.10577085285;1645.59009170595;1676.34709525903;1699.7902437625;1672.10446110996;1666.93880457691;1679.41405233193;1685.90348219542;1689.80000000004;1704.86663446384;1697.87983134751;1697.38540981028;1674.39999999995;1646.68120251989;1618.3800818916;1546.44974978297;1531.10000000013;1522.8435964354;1503.90843289722;1494.84128654866;1456.29999999999;1484.90133627969;1441.84021121734;1445.55280400932;1422.99999999993;1413.20060498688;1389.60481122272;1383.47876233262;1359.00000000009;1314.80722119408;1359.62261922504;1355.58732226391;1319.2000000001;1315.443947056;1340.53625533055;1371.76757862526;1386.7000000001;1373.65990640289;1385.36172887752;1386.73941378081;1399.69999999996;1385.14034876105;1378.04874532396;1375.23111629079;1364.89220489914;1362.99477320203;1374.73299293944;1392.00380409827
"24";"ZH";845.813852523568;836.042287948334;832.893570830911;830.595321334249;818.429509006361;796.956029648636;794.373380093158;796.855704404431;783.373980867218;757.869771348941;754.127927158684;738.836310121855;731.684069791962;718.783513049258;707.56483832865;703.467400105652;699.460075976724;679.697254749558;667.398858623382;657.374367134926;649.114930672933;640.610996449856;633.705915248639;623.70675738341;621.483296619477;604.365098209544;582.726627928151;585.0498143388;585.38067979953;576.640280147384;566.562166234284;564.299064561052;564.923504133791;548.915462085194;537.411898042111;532.646205662022;538.234183506967;521.190644023023;509.874815276478;511.423466610543;524.944352887736;510.187581975287;519.891893851935;529.662676079026;547.93233216883;549.3497879709;557.365503301054;571.247746830609;584.27757053349;588.511993966528;605.116334200207;615.629199907782;634.71049072705;627.674199962111;627.317084758346;617.33111796238;621.999770350262;621.330908322862;613.339762221815;612.665321264343;617.225482787494;609.846844297243;606.680083433648;609.852224571152;608.66514412498;599.899999999997;598.146181463722;596.441836559373;600.16442731363;585.699999999984;573.429982337984;558.687181084893;552.021898959135;550.199999999983;551.07417532871;543.07907431035;552.542550768509;540.099999999983;535.095197263298;534.183063144809;530.29240847534;537.89999999999;524.051507718045;537.566239293475;545.862676574845;543.100000000007;547.130858661401;551.751357436292;554.929713709381;556.499999999992;566.193105206788;572.887928366079;584.23114040633;577.299999999987;576.922230980527;567.021631578866;558.619872971519;558.399999999993;555.746570957305;551.625007055857;544.145309379517;535.263393103382;535.147740030835;530.191436595407;542.831178871248
"25";"ZH";11382.475895058;11367.5419137085;11421.6546795638;11509.8023003826;11472.9394813903;11307.8059883105;11378.5517989853;11520.4931760705;11459.6086390978;11248.0700629125;11316.9748211828;11231.2905720327;11252.5452704142;11188.3341375145;11158.8615435814;11219.0460504672;11278.6914894339;11128.5982121165;11066.1093620307;11044.7998152284;11057.0919902394;11068.8622867184;11103.3046022546;11078.4346267329;11132.4224040655;10957.2208549545;10708.9765630447;10767.5899219491;10790.1379986084;10689.8629040926;10568.4790906836;10562.4802400997;10603.9612849338;10422.5049532308;10296.7288501583;10259.5831923968;10361.7007748552;10155.147002369;10015.2418233946;10042.370464804;10219.5069541127;9990.68217466995;10051.0326781687;10087.8295732788;10226.5389470476;10134.8967164593;10148.3145861296;10242.7120848504;10321.8654619235;10279.1112582486;10411.7943767797;10456.8411983727;10612.4111637182;10423.3258000379;10381.0785549467;10233.7532255369;10305.5056269869;10315.3673822523;10181.8936376292;10156.6544863287;10217.3329273144;10122.5639276235;10084.52026857;10123.8999342514;10096.0059175759;9962.10000000001;9930.95853839159;9908.18138367165;9971.84025401973;9808.29999999998;9696.25924887757;9561.94522644541;9534.90604190858;9561.69999999999;9617.64576063993;9532.30977123751;9659.92629696051;9461.7;9309.51402248671;9189.53248297303;9018.98562759731;9007.29999999999;8741.8568843756;8855.96132130357;8903.89445141594;8811.29999999998;8828.68995063316;8865.81823309247;8887.18299328233;8874.3;8919.37888282552;8920.5856936522;9007.28300924437;8886.99999999999;8911.75622830813;8835.63833414374;8783.64404521877;8833.49999999995;8791.52459625965;8726.32431917613;8608.00069914757;8467.49495519119;8465.66540394416;8387.2601274455;8587.21206762035
"26";"ZH";9747.11124881465;9811.23267830258;9876.96973834061;9877.61318067213;10145.7487920619;10067.7183962543;10108.2041011719;10275.5995433088;10252.7852304839;10324.2041142062;10523.970439409;10559.2608822678;10585.7948955993;10580.689832158;10687.7780863276;10696.8963719137;10864.1059112053;10837.17555011;10897.420341083;11042.7155461257;11291.0595307145;11093.6612680617;11175.9821992448;11249.1175335102;11356.4697854736;11161.6227079401;10937.8465070591;10901.8399405134;10804.1296931316;10664.0113135979;10336.5338587635;10400.0950508341;10277.8308282946;10166.3999192557;9979.54609956;9964.03261719317;10189.8145966394;9668.78852491326;9617.11008862897;9346.20524474107;9457.78335710797;9384.22767306758;9171.82615874791;9398.2587813648;9674.40560838669;9738.81844871171;9747.79418839705;9899.12605342963;10039.6092968317;10093.4092243559;10204.4665753593;10310.8622120024;10474.3891865903;10448.0000000002;10436.4533466433;10481.0251339744;10492.5448884915;10539.4654016896;10561.9874157629;10649.147077935;10650.5165406246;10679.6992631532;10648.3692382609;10801.0575890544;10769.3590322719;10738.5999999999;10818.4783532473;10816.9624711645;10747.3026121482;10610.5000000003;10628.2778771035;10587.3224734279;10667.6843856768;10563.1000000002;10711.0449662132;10750.4335714723;10879.5320913796;10833.1999999997;10787.9585437756;10836.3634396032;10876.0900460249;10743.3999999999;10756.9426384714;10695.7177221128;10689.244537802;10561.5999999998;10506.3614248943;10641.6482399512;10579.037245811;10715.2;10930.9175598799;11029.3154030129;11198.7782974439;11322.3000000002;11511.1357342221;12006.2459411232;12528.7689605898;12564.5999999996;12515.0155782092;12492.1085712988;12329.245917613;12374.6923759399;12271.0180134014;12322.831481413;12433.7858140565
"27";"ZH";7354.34459952342;7230.05305038175;7133.17588545665;6953.36782428132;7015.05710939194;6732.88685381514;6575.77675696384;6514.36593074618;6275.62310286196;6235.72065724849;6285.69791373876;5985.24540720684;5861.94734152327;5738.55446068188;5486.11767194674;5395.58797428495;5366.07850150039;5241.38826411523;4967.26287381562;4925.06834186013;4857.42674494573;4744.22206754857;4607.62244882831;4581.19001920857;4445.59898570437;4316.81860319512;4079.17688389767;4052.33429163061;4144.10201653038;4098.70333548126;3962.56738272391;3899.56219471232;3811.19342367449;3880.58806776737;3733.87435943894;3768.22029902973;3755.08810123456;3662.47280005356;3596.41207811281;3529.40615746386;3561.01782416018;3540.66432240141;3178.59492373635;3346.20600879435;3542.20881506667;3707.77621493427;3666.60917325394;3641.89655423904;3802.7597197704;3874.88810746719;3922.22201497571;4059.94465243407;4329.1597236375;4042;4116.91544181044;4091.81175721371;4107.7376172229;4115.64485607434;4139.76037183249;4218.81870788351;4234.56861852623;4232.36341725549;4266.43855374321;4343.79343754617;4286.25420253595;4293.29999999998;4280.49497021107;4277.42247999481;4276.57441924597;4228.49999999999;4105.86553991166;4094.2097563519;4122.81015402977;4097.40000000005;4115.22387186631;4022.25642906685;4020.94389362354;3983.30000000001;3896.25628008712;3781.00106115114;3811.60535683615;3759.60000000005;3708.33125643061;3769.33357894231;3811.516104907;3749.10000000005;3787.25438408964;3703.76397057936;3690.11159457407;3726.80000000011;3693.0538439609;3836.41582102103;3861.29366136604;3861.10000000001;3784.18685785318;3647.7283331228;3569.22025599329;3234.10000000004;3187.43756599136;3164.46391553115;3115.9466050748;3063.13849608893;3040.52241217284;3043.11476961777;3125.43329244869
"28";"ZH";19015.953603152;18792.2797554783;18808.4479219869;18673.2165378902;18390.4893366313;17897.5843647833;17862.0643046951;17749.7869933857;17513.4047888068;17002.8889740884;17022.0786523353;16900.0178374154;16478.8765372633;16108.1935833935;16008.0514469329;15577.8803130688;15517.0501240011;15213.4981926986;15089.0638914625;14703.4921005051;14739.8633251438;14318.8028020036;14181.1526798557;13866.5610931968;13824.1075886623;13641.8012530759;13306.0958968681;13258.5076412751;13436.4189748692;13617.8812294498;13599.0882125233;13906.4729539245;13646.9793699098;13593.9612058235;13545.8497246735;13510.6986754182;13919.4011414374;13570.0411821978;13569.5847130933;13755.4420287949;13775.6687066643;13584.1703056721;13919.0107278854;13666.9289441837;13645.2178207983;13712.4468704477;13557.2512905525;13767.3563615593;13902.2857841894;13840.723435224;13778.9483168525;13949.8964955128;14154.9487062674;13968.9999999999;13845.8052111193;13733.2151943462;13752.1791288857;13678.9520961734;13563.6419144953;13405.3824877825;13366.5826949449;13198.9029575449;12956.4983201064;12836.4778736162;12920.7744204035;12722.5999999994;12581.1144362733;12640.4714980282;12745.3414883328;12431.8;12406.6373016052;12353.6339282706;12510.1583543201;12398.9999999999;12337.1494048966;12339.9902232333;12558.5581290114;12524.8999999999;12516.9951780559;12260.2119118544;12117.7923998402;11799.7999999999;11634.5075076357;11501.4798187652;11541.89266895;11466.2999999999;11380.8436896252;11447.7550714998;11549.8398221495;11554.6000000001;11556.8682359869;11462.2804511791;11500.9676907634;11463.4;11449.0705011166;11527.7794303226;11472.8778307618;11363.4;11420.132789702;11386.7137769666;11425.4817030796;11407.5792174892;11330.0745542625;11428.3199020146;11646.9703815118
"29";"ZH";282.65692913556;280.314429195691;281.296017322271;280.12703871605;276.600567815685;270.944429436213;255.957545508408;238.570642633728;281.630165481123;261.574429676734;247.722772420383;246.44159849583;256.14624491782;252.204429917255;256.769687306219;250.681055799039;245.362360631228;242.834430157777;249.055121177352;250.31773385669;241.453055107378;233.464430398298;211.633001411585;217.202175088976;209.98725757475;224.752276792422;189.664265989378;209.540622117028;211.70492585876;218.013661647354;207.766580402382;207.042141520149;211.857149244907;211.275046502286;204.993460908029;206.108340800853;206.7876077476;204.536431357218;196.928630696455;202.954705015607;203.367481309683;201.477294698401;201.436013577146;196.492797363949;199.811644072753;209.456593498337;210.785004562639;215.507055823968;220.236238653252;217.435892298274;220.961492166291;220.674238813063;226.670152841019;225.415191098211;230.065901474034;232.146889041387;233.600092994884;231.210127396661;236.356643086587;234.216729209759;237.128108459726;237.00506369833;253.837240354846;227.067075650211;241.649703983402;242.800000000002;297.859172543116;352.297449867947;409.031763577354;461.999999999999;440.469885367041;426.624101673216;480.422362618412;463.399999999998;456.613225128046;443.379403527914;444.646805500726;439.199999999999;444.940823164301;429.98706401241;421.779842119361;419.499999999995;412.715766350356;422.91578542582;416.619132918347;416.2;405.627038923643;396.508847916954;396.043481349817;378.899999999998;383.13780992412;392.291549235008;385.408357261362;384.899999999994;384.250226789837;378.329498825395;385.088153093408;385.300000000003;381.332789571515;356.723834621407;373.037927387011;371.647990241638;369.028312096461;361.100958716496;358.490703874
"30";"ZH";1830.31852594304;1801.28972274;1825.06937880778;1815.77086297984;1774.3133138949;1699.73210073699;1592.61611808591;1457.90083031687;1733.42392185635;1598.17447873398;1481.50281638539;1466.68452244206;1530.76243368387;1496.61685673097;1518.98115700668;1462.36561781179;1413.21365876146;1395.05923472794;1414.12207847293;1413.36264933716;1350.21079870393;1293.50161272494;1139.15451949412;1169.96020897985;1119.12647619496;1228.24150109587;1004.42135781255;1162.82599057992;1204.78209351411;1271.87392058867;1234.87109346044;1255.55174613243;1307.60252603981;1315.50634008147;1295.85973634994;1321.64271482401;1346.07544301311;1359.13875957423;1329.20426595747;1397.23045996105;1422.53774667556;1415.0803516461;1437.78753713599;1410.3559288804;1434.42934620241;1507.94946145518;1514.23853833188;1554.50672372018;1601.15290604738;1600.81857126426;1632.50565315448;1640.13627992062;1691.1835547583;1693.5848089018;1726.89184636033;1742.56430770709;1753.43090153126;1737.12320593346;1771.05733987377;1755.55354952258;1776.08084447458;1780.66160296673;1884.15186395083;1700.11461652552;1803.62766768866;1824.19999999999;1854.71319669467;1878.49398725122;1900.55351438872;1858.7;1702.7169232526;1564.37462104453;1876.19958768195;1732.10000000001;1677.39265134856;1609.79638488264;1652.881120845;1650.49999999993;1710.24998988673;1627.33173782698;1595.9943437943;1621.60000000002;1602.88021079966;1712.76507359753;1709.68826812215;1729.59999999998;1749.74115134017;1760.68554893528;1822.97069850855;1774.30000000001;1789.73510084797;1842.12497202435;1783.88051290043;1758.60000000001;1736.68298570679;1672.20664537615;1698.9205410066;1700.3;1682.79299794561;1574.19552558208;1646.18839329388;1640.05470492565;1628.49426176385;1593.511445901;1581.99258706711
